"","XML_FileName","Lat","Long","Altitude","RWL_Count","CRN_Count","SpeciesLong","GenusSpp","Genus","Family","Order","Group","ModNegExp","SE_ModNegExp","P_ModNegExp","Mean","SE_Mean","P_Mean","AgeDepSpline","SE_AgeDepSpline","P_AgeDepSpline","N_years"
"SWIT187","noaa-tree-6120.xml",47.03,9.08,620,1,3,"Pinus nigra J.F. Arnold","Pinus nigra","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0142727449207171,0.00147782171608811,1.35081201318915e-20,-0.014351093291579,0.00114159496325698,2.65000049922908e-32,-0.00910152315235936,0.00146964681141798,1.1023890195878e-09,36
"CANA270","noaa-tree-6146.xml",58.62,-93.8,50,1,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.00772939878486017,0.000579131294593564,7.71333295888379e-40,-0.00129376068843504,0.000411042762355901,0.00165801942663685,0.0150846991115045,0.000680796232446215,4.6121711710016e-103,35
"CANA243","noaa-tree-6148.xml",50.32,-94,321,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00359824256162714,0.000834450148956047,1.75763087676104e-05,-0.00178075095838154,0.00101329384198406,0.0791214218345729,0.00264947601494765,0.000872478676628689,0.00244627642770794,33
"CANA246","noaa-tree-6151.xml",50.07,-93.52,376,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00503672573368995,0.000915351087419307,4.41094378741874e-08,-0.00276958536294934,0.000614816084903691,7.17115640396665e-06,-0.00402228573842099,0.000771526472541602,2.11799907672223e-07,33
"CANA247","noaa-tree-6152.xml",48.97,-91.25,355,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",-0.000653489698339959,0.00131049647571774,0.618169250452528,0.00222360763858133,0.00144580363658449,0.12448488144672,-6.95498179265865e-05,0.00117543228994662,0.952833111759291,32
"CANA248","noaa-tree-6153.xml",48.72,-91.17,424,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00375127258961747,0.000874507909839223,1.98419671334191e-05,-0.0046300703349767,0.000914280996706584,4.97793582671459e-07,0.00101830430710436,0.000877795986107776,0.246328859415862,32
"CANA249","noaa-tree-6154.xml",49.67,-93.77,430,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",0.00396532755043732,0.00119750827860703,0.000981135092099728,-0.00331811473562429,0.00104271278336698,0.00153284837421328,0.00600472444101518,0.00119649697877053,6.76493059456451e-07,32
"CANA251","noaa-tree-6156.xml",48.67,-91.1,465,1,0,"Thuja occidentalis L.","Thuja occidentalis","Thuja","Cupressaceae","Pinales","Gymnosperms",-0.00473658352617406,0.0012805437530247,0.00023813591374234,-0.00311759715131105,0.00131518836618127,0.018107478860639,-0.00629199033549733,0.00107069497169513,7.23663466249956e-09,32
"CANA253","noaa-tree-6158.xml",49.68,-94.87,395,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.008007435210736,0.00116500126830063,1.00009323435876e-11,0.00846910906617305,0.00118054499099001,1.26420355217794e-12,0.00783646917221722,0.00105886467358761,2.51897416676765e-13,33
"CANA254","noaa-tree-6159.xml",48.38,-90.75,503,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",-0.000929244182163664,0.000674613471802063,0.168488952082982,-0.00225428623681277,0.000624779632950454,0.000314042231479419,-0.00189386251045002,0.000622372996157982,0.00236524269599614,33
"CANA256","noaa-tree-6161.xml",50.38,-93.88,321,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",0.0170741690696258,0.00144495072513764,2.12725491512368e-30,0.0184639381269145,0.00145069479659215,1.0839107615026e-34,0.0150657907610151,0.00104383852463301,2.47467460301797e-43,33
"CANA257","noaa-tree-6162.xml",49.2,-95.35,362,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0162347015265299,0.00138978937459656,1.97943425651665e-29,0.0041762258393241,0.000820598594801009,4.3874024454801e-07,0.0143848340442692,0.00127200743667733,8.47537933606094e-28,33
"CANA259","noaa-tree-6164.xml",50.43,-93.1,396,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00277990269689834,0.000936206688149455,0.00305898642074246,-0.0013085578151969,0.00111945776101318,0.242726493784704,-0.00138436046512469,0.00087957498976495,0.115841772021194,33
"CANA260","noaa-tree-6165.xml",48.72,-91.87,631,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",0.00735846556057409,0.00173964592713233,2.56283723315108e-05,-0.00140385109536565,0.00117280090642686,0.231600187883354,0.00719465233658234,0.00147582877802547,1.27338698787237e-06,33
"CANA261","noaa-tree-6166.xml",49.7,-93.78,401,1,0,"Thuja occidentalis L.","Thuja occidentalis","Thuja","Cupressaceae","Pinales","Gymnosperms",-0.00103355660870405,0.00104106831509521,0.321025970193876,-0.00555295882657398,0.000885537199816264,5.09392647295622e-10,0.00282391381717798,0.00100040440798488,0.00484396436996935,32
"CANA262","noaa-tree-6167.xml",49.53,-91.22,450,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",0.00513413184155203,0.00109767886573767,3.25156148457808e-06,0.00529390002768347,0.00112170179360169,2.65421971580107e-06,0.00635665947062042,0.00109052677734562,7.23467952781527e-09,33
"CANA264","noaa-tree-6169.xml",48.65,-91.22,411,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.000447379265786392,0.000722083864237079,0.535605277056641,-0.00386297885392359,0.000536116741771134,7.84108253258597e-13,0.00356120678323827,0.000767060410207131,3.63607793790831e-06,32
"CANA265","noaa-tree-6170.xml",49.18,-94.15,305,1,0,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.00110547909436739,0.000989044180315349,0.263953047672994,-0.00142499547631945,0.000843027259435038,0.0912762150151502,0.0101357784461899,0.00100702422194566,9.15848424383433e-23,33
"CANA268","noaa-tree-6173.xml",48.67,-91.08,450,1,0,"Pinus strobus L.","Pinus strobus","Pinus","Pinaceae","Pinales","Gymnosperms",0.00190863703040375,0.000977456883737122,0.0510838420278921,0.0019986546839222,0.00101972910926334,0.0502198722766707,0.00306094477519288,0.00093736582825261,0.00112250397147299,33
"OK032","noaa-tree-6174.xml",34.72,-98.7,494,1,0,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",-0.00619654265673663,0.000979495014548768,3.30012986945026e-10,-0.00633599085983389,0.000965521025138592,7.25982051055551e-11,-0.00669098450699012,0.000901796076496715,1.94946830155565e-13,34
"MA016","noaa-tree-8492.xml",42.17,-72.8,300,1,3,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",-0.00700859151600328,0.000940117695795641,1.87848792790336e-13,-0.00825335893450435,0.000963720815900137,3.84116965457637e-17,-0.00556019501979624,0.000881643531223311,4.19747298096828e-10,37
"SWIT189","noaa-tree-8495.xml",47.03,9.07,1500,1,3,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.00690835973055425,0.00113508215938054,1.78832946470833e-09,0.00279495793943733,0.000929867043919647,0.00273154800863238,0.00622738425404988,0.00106721303154103,7.78757742332566e-09,36
"SWIT190","noaa-tree-8496.xml",46.55,8.82,1800,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.00243613794251081,0.000995079634492771,0.0146379988126018,0.00235482078676587,0.00105464198281617,0.0259225726154939,0.00383195199645729,0.000949661593881766,6.15118957153658e-05,37
"FL007","noaa-tree-8501.xml",29.02,-82.72,1,3,13,"Taxodium distichum (L.) Rich.","Taxodium distichum","Taxodium","Cupressaceae","Pinales","Gymnosperms",-0.00559360167671642,0.00157391453037701,0.000401174540351898,-0.00868931956404576,0.00138826010901801,6.23120577882756e-10,0.00599658751190975,0.00206579585205536,0.0037975088136342,34
"NH005","noaa-tree-8503.xml",43.8,-71.83,300,1,3,"Pinus resinosa Aiton","Pinus resinosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0134515630113319,0.00175387490257851,2.89964571236594e-14,-6.48602959668103e-05,0.000535963491580595,0.903692603905781,0.00972738193826579,0.000836587524516002,4.09092056068846e-30,37
"OK035","noaa-tree-8505.xml",35.63,-96.03,235,1,0,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",-0.0140470402554411,0.000609621169717358,2.40517113579397e-108,-0.0135739820826821,0.000656584291980547,6.65960911560524e-89,-0.0118492898532592,0.000573854784054051,1.04897399796302e-88,37
"VT007","noaa-tree-8513.xml",44.45,-72.86,550,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",0.012070900356248,0.000931498729929323,1.16900254679356e-37,0.00727168969995122,0.000493789749162909,7.42730251726491e-48,0.0111695131983074,0.000540510625719969,2.84509402905214e-90,34
"NV520","noaa-tree-8539.xml",38.92,-114.32,3400,1,0,"Pinus longaeva D.K. Bailey = Pinus aristata var. longaeva","Pinus longaeva","Pinus","Pinaceae","Pinales","Gymnosperms",0.00569220437875999,0.000936479850416975,1.57574402650737e-09,0.00743028258877828,0.00108912789345647,1.34647772054413e-11,0.00403385705233329,0.000826901782745054,1.19660934887337e-06,31
"TX051","noaa-tree-8554.xml",32.83,-98.08,275,1,3,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",0.00117886102842374,0.000941460689285417,0.210689051276748,0.00174256092441361,0.00095055045415267,0.0669517100916311,0.00185743990406487,0.000898728203523614,0.0389146658606587,35
"TX050","noaa-tree-8555.xml",33.45,-97.87,305,1,0,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",-0.00328252954792305,0.00113462074087286,0.00388412625080708,-0.00442676713805882,0.00103869225384077,2.18647689834799e-05,-0.00273124879667627,0.00110541340797674,0.0136198153357706,35
"CA657","noaa-tree-8556.xml",36.39,-121.55,755,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00446341232894938,0.00120438928256783,0.000217450025920905,-0.00111236782177861,0.000828949655662026,0.179810403389583,0.00444800505659203,0.00116772197982944,0.000144496317420012,33
"CA645","noaa-tree-8559.xml",37.4,-121.78,475,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.0161933997481986,0.0015853530058256,1.40927682039689e-23,0.00778187118900593,0.00118087200869819,6.47810628576678e-11,0.00917351677350844,0.00138866981723041,5.83535601871882e-11,32
"CA661","noaa-tree-8560.xml",39.84,-122.61,342,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00688873102122901,0.000901203061821894,3.61880031520235e-14,0.00268241849420334,0.000840032285232534,0.00143438857070529,0.00906216780164198,0.000901256049113819,4.19553392897013e-23,33
"CA659","noaa-tree-8561.xml",36.55,-118.89,701,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.0151314391658348,0.00129613291688993,6.26184731793381e-30,0.0114681974429044,0.00119124472512977,3.3964525435518e-21,0.0152028073108032,0.00129913273398243,4.65630494172952e-30,33
"CA663","noaa-tree-8563.xml",38.67,-122.27,180,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00801691908566442,0.00177133375734479,7.69851476695112e-06,0.0061130686757752,0.00160753989531063,0.000162746188840093,0.00834756899902049,0.00182397882440072,6.11564045299587e-06,33
"CA665","noaa-tree-8569.xml",37.87,-119.98,1194,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00143652556847067,0.000752771521308961,0.0565869000010455,-0.000216639054954985,0.000632068054847012,0.731848778559325,0.000830776139595437,0.000712693147939845,0.243971310629034,34
"FL009","noaa-tree-8570.xml",28.3,-82.08,26,3,13,"Taxodium distichum (L.) Rich.","Taxodium distichum","Taxodium","Cupressaceae","Pinales","Gymnosperms",0.00573858462244893,0.00176252517359153,0.00116269966151179,0.00139907005505694,0.00142761020473638,0.327284027773786,0.0109314499572716,0.00184165556113869,3.84907060367272e-09,34
"CA647","noaa-tree-8571.xml",36.34,-120.52,1219,1,3,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00246306004769263,0.00254056740382086,0.332584540968385,0.00146069292754426,0.00241843811154799,0.546022096939621,0.00169698046264639,0.00238350582777038,0.476686207618604,32
"MO047","noaa-tree-8572.xml",40.08,-93.58,240,1,0,"Quercus spp. L.","Quercus spp.","Quercus","Fagaceae","Fagales","Angiosperms",-0.00850468707556389,0.00057428699078811,2.87512141501887e-47,-0.00987044923426192,0.000516767963493264,4.17121426169074e-75,-0.00624883708588586,0.000551759082097198,6.67610494838455e-29,33
"OK034","noaa-tree-8573.xml",36.03,-94.83,370,1,0,"Pinus echinata Mill.","Pinus echinata","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00982872159105077,0.00311133487528135,0.00187946581491406,-0.0151976554446962,0.00402742478471704,0.000223264609576348,-0.00658071565449955,0.00294140801283015,0.0265919327433335,35
"CANA294","noaa-tree-8577.xml",62.5,-113.43,228,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.0042177933324048,0.000948730754123362,9.3867711538563e-06,5.9923109793888e-05,0.000617340209431219,0.92268614233079,0.0008675870773093,0.000885625606121563,0.327421729746747,34
"CANA287","noaa-tree-8578.xml",62.48,-114.42,208,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.00417298053401152,0.00121980086040805,0.000643025160850043,0.00435224051881546,0.00109210884029235,7.11450670451834e-05,0.00572557076675889,0.00118242808167825,1.43663581629634e-06,34
"CANA293","noaa-tree-8579.xml",62.55,-113.87,214,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.00947094911013634,0.00109529922099498,1.22551926421107e-17,0.00331652952912301,0.000884715527311308,0.000183851587874855,0.00694258258732644,0.00106100703774232,7.99078776433822e-11,34
"CANA288","noaa-tree-8580.xml",62.42,-114.42,175,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.000578010163942663,0.00130386293652325,0.657611342145317,-0.00283963140480119,0.001146140072224,0.0133428778140124,-0.000512805281002074,0.00115412191322385,0.656874635005286,34
"CANA291","noaa-tree-8581.xml",62.55,-113.85,197,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.000872870939880976,0.00108594911151754,0.421647887334854,-0.00314681397316422,0.000820824133642808,0.000131442503031156,0.000259976408179551,0.00109225671217191,0.811899911553055,34
"CANA290","noaa-tree-8583.xml",62.6,-114.13,195,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0023404101139563,0.000997313687569714,0.0190535607024334,-0.00741174982651319,0.00080199591453989,6.99495387561572e-20,-0.00161801790587578,0.000940222276862455,0.0854522282096804,34
"CANA283","noaa-tree-8585.xml",62.57,-114.35,209,1,3,"Pinus banksiana Lamb.","Pinus banksiana","Pinus","Pinaceae","Pinales","Gymnosperms",0.0255145364237497,0.00152996985481718,5.46003893615664e-57,0.0115236774529321,0.00107590776858997,9.18847145841498e-26,0.0216527226895835,0.00157479193595812,2.1561103403659e-40,34
"LITH022","noaa-tree-8589.xml",55.83,22.82,100,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.000602299095593761,0.00185399652909385,0.745394237021297,-0.00314048537591021,0.00111414431182261,0.00497737652239442,-0.000615184275836277,0.00177786479827356,0.729443628488731,35
"LITH021","noaa-tree-8590.xml",54.4,23.45,140,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.000102810838782064,0.00167759568055795,0.95114695093267,-0.00609711048016693,0.00103400317424403,5.35250008530381e-09,0.00246006076677493,0.00169975105154183,0.148180225527748,35
"LITH020","noaa-tree-8591.xml",54.57,23.87,90,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.0098581118937153,0.00136797848508877,1.31325230502849e-12,0.00740044911400675,0.00105867649536134,5.72105758563546e-12,0.00743437229020063,0.00133333308535909,3.35431614636728e-08,35
"LITH019","noaa-tree-8593.xml",54.4,22.98,130,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.00885514318950864,0.00156123572968998,1.96155131313612e-08,-0.00954638344397946,0.00134792779253383,3.06616338489876e-12,-0.013374407192985,0.00131207744775675,4.78315412484963e-23,35
"LITH018","noaa-tree-8594.xml",55.08,22.75,60,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.00203382268750362,0.00187370212604348,0.278172681206394,-0.00373958049451629,0.00142126152767257,0.00873659237145762,-0.000182871629865837,0.00187421363218077,0.92230567909355,35
"LITH017","noaa-tree-8595.xml",54.68,23.5,60,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.00424418104204738,0.00155504238670056,0.00649760973825562,0.00217212528445779,0.00122914080937192,0.0776085431962147,0.00677958842500808,0.00160729988996979,2.77046599830764e-05,35
"LITH016","noaa-tree-8596.xml",53.93,23.72,100,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.00148745224798382,0.000969144696310006,0.125297181599328,-0.00268081688280887,0.000711664944934736,0.000179607762136147,5.57466134496752e-05,0.00100637998817244,0.955841527685253,35
"LITH014","noaa-tree-8597.xml",54.82,23.43,60,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.00916453204147612,0.00132195052360845,9.6314924616176e-12,-0.00946038219295302,0.0012561217083348,1.60476004372038e-13,-0.0107686132122686,0.00119810513457502,2.46972710088896e-18,35
"LITH015","noaa-tree-8598.xml",56.37,23.27,70,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.00714578482550986,0.00200361414735031,0.000390314878525436,-1.09727053525358e-05,0.000835002557245727,0.989519671908415,0.00891794841764953,0.0019010739198238,3.36036547684022e-06,35
"AK096","noaa-tree-8600.xml",61.05,-146.98,200,1,2,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0152785199409314,0.000551509962340415,4.85785046208803e-160,0.0110340259774917,0.000461645526070993,3.05010423964862e-121,0.0175338553606296,0.000539701759838719,3.57561364728975e-215,31
"AK091","noaa-tree-8602.xml",61.05,-147.1,90,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.014369775480287,0.000733123258177279,6.1176004569787e-79,0.0100741854666985,0.000559166807060488,9.02311765123108e-68,0.0180200203423542,0.0007986748487999,1.63927750713789e-101,31
"MORC015","noaa-tree-9642.xml",35.083,-5.466,900,1,3,"Pinus pinaster Aiton","Pinus pinaster","Pinus","Pinaceae","Pinales","Gymnosperms",0.00267218527702255,0.00108666724227194,0.0140656386624341,-0.00249958205042237,0.000654459774631644,0.000140442820621535,-9.12534531420564e-05,0.000902085880195141,0.919441157563985,33
